PartnerUniProtID,Publications
P43115,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P45771,imex:IM-22059|pubmed:24561554
P46130,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P46379-2,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
P46670,pubmed:19536198
P46850,pubmed:16606699
P46988,pubmed:19536198
P47047,imex:IM-29638|pubmed:37070168
P47077,pubmed:14690591
P47079,pubmed:19536198
P47753,imex:IM-11719|pubmed:20360068
P47755,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-24272|imex:IM-25778|imex:IM-29278|pubmed:26496610|pubmed:28514442|pubmed:33961781
P47756,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P47929,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P47998,pubmed:9076992
P48730,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P48730-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P49639,imex:IM-25472|pubmed:32296183
P49674,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P49721,imex:IM-23318|pubmed:25416956
P49770,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781|pubmed:unassigned1312
P49815,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P49815-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P49841,imex:IM-25329|pubmed:10481074
P50102,imex:IM-15346|pubmed:21734642
P50875,imex:IM-15346|pubmed:21734642
P51948,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P52231,pubmed:14673118
P52630,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P52657,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P52907,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P53165,imex:IM-15346|pubmed:21734642
P53804,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P53843,pubmed:16429126
P54253,imex:IM-17394|pubmed:23275563
P54646,imex:IM-25472|pubmed:32296183
P54793,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P55038,pubmed:14673118|pubmed:18000013
P55040,imex:IM-23318|imex:IM-25472|pubmed:25416956|pubmed:32296183
P55060,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P55072,imex:IM-30119|pubmed:37776851
P56937,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P58043,imex:IM-24272|pubmed:26496610
P59020,imex:IM-27626|pubmed:35914814
P59923,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P60010,pubmed:16429126|pubmed:18719252
P60422,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P60438,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P60624,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P60709,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P60723,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P60900,pubmed:17353931
P60953,imex:IM-24272|pubmed:26496610
P61081,imex:IM-19684|pubmed:17098746
P61163,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P61164,imex:IM-11719|pubmed:20360068
P61175,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P61201,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P61604,pubmed:17353931
P61981,imex:IM-30059|pubmed:39251607
P62072,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P62280,imex:IM-30059|pubmed:39251607
P62341,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P62399,pubmed:16606699
P62736,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P62877,doi:10.1016/j.cell.2021.04.011|imex:IM-19684|imex:IM-29278|pubmed:17098746|pubmed:33961781
P62993,imex:IM-11903|mint:MINT-8109998|pubmed:17474147
P63167,imex:IM-25472|pubmed:32296183
P63172,imex:IM-13779|pubmed:20711500
P63208,doi:10.1016/j.cell.2021.04.011|doi:10.1038/s41467-019-11959-3|doi:10.1038/s41588-018-0130-z|imex:IM-17368|imex:IM-19684|imex:IM-21659|imex:IM-23318|imex:IM-27438|imex:IM-27553|imex:IM-29278|pubmed:17098746|pubmed:22632967|pubmed:25416956|pubmed:27705803|pubmed:29892012|pubmed:31515488|pubmed:33961781
P67910,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P68133,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P72956,pubmed:18000013
P73926,pubmed:18000013
P74184,pubmed:18000013
P75767,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P75864,pubmed:16606699
P75977,pubmed:16606699
P76160,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P77184,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P77295,pubmed:16606699
P77460,imex:IM-22059|pubmed:24561554
P77580,imex:IM-22059|pubmed:24561554
P77718,pubmed:16606699
P77781,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P77791,doi:10.1038/nature03239|imex:IM-12086|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699|pubmed:19737520
P78334,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P78371,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P78560,imex:IM-23318|pubmed:25416956
P83105,imex:IM-28152|pubmed:31470122
P92558,pubmed:12837548
P93306,pubmed:12837548
P98172,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q01463,imex:IM-22270|pubmed:25374563
Q01464,imex:IM-22270|pubmed:25374563
Q01474,imex:IM-16043|pubmed:21798944
Q01518,doi:10.1016/j.cell.2021.04.011|doi:10.1016/j.cels.2017.10.010|doi:10.1016/j.molcel.2020.07.001|doi:10.1101/2020.06.17.156455|imex:IM-13779|imex:IM-14135|imex:IM-17307|imex:IM-21247|imex:IM-26363|imex:IM-26801|imex:IM-27204|imex:IM-27520|imex:IM-27674|imex:IM-28109|imex:IM-29257|imex:IM-29278|imex:IM-29540|imex:IM-29773|imex:IM-30059|imex:IM-30119|imex:IM-30239|imex:IM-30341|pmc:PPR177217|pubmed:19738201|pubmed:20711500|pubmed:22304920|pubmed:23606334|pubmed:29128334|pubmed:29924966|pubmed:31413325|pubmed:31964889|pubmed:32707033|pubmed:33208464|pubmed:33845483|pubmed:33961781|pubmed:35063084|pubmed:36012204|pubmed:37776851|pubmed:39232006|pubmed:39251607|pubmed:40739040
Q01524,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q01658,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q01850,imex:IM-15364|pubmed:21988832
Q02127,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q02336,imex:IM-15346|pubmed:21734642
Q03330,imex:IM-15346|pubmed:14660704|pubmed:21734642
Q03470,pubmed:17615063
Q03989,imex:IM-25472|pubmed:32296183
Q05027,imex:IM-15346|pubmed:21734642
Q05513,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q05823,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q05D60,imex:IM-25472|pubmed:32296183
Q06787,imex:IM-26801|pubmed:31413325
Q08426,doi:10.1038/s41467-019-11959-3|imex:IM-23318|imex:IM-27438|pubmed:25416956|pubmed:31515488
Q08AD1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q0IIN9,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q0P7R8,pubmed:17615063
Q0P7T9,pubmed:17615063
Q0P7V6,pubmed:17615063
Q0P806,pubmed:17615063
Q0P823,pubmed:17615063
Q0P896,pubmed:17615063
Q0P8G4,pubmed:17615063
Q0P8S9,pubmed:17615063
Q0P8X6,pubmed:17615063
Q0P932,pubmed:17615063
Q0P961,pubmed:17615063
Q0P9C3,pubmed:17615063
Q0P9D1,pubmed:17615063
Q0P9J4,pubmed:17615063
Q0PA35,pubmed:17615063
Q0PAC6,pubmed:17615063
Q0PAC9,pubmed:17615063
Q0PAQ4,pubmed:17615063
Q0PAY5,pubmed:17615063
Q0PB14,pubmed:17615063
Q0PBB8,pubmed:17615063
Q0PBK7,pubmed:17615063
Q0PC15,pubmed:17615063
Q0PC53,pubmed:17615063
Q0PC73,mint:MINT-6478930|pubmed:17667950
Q0PC92,pubmed:17615063
Q0VD86,imex:IM-25472|pubmed:32296183
Q12464,pubmed:16429126
Q12529,imex:IM-14085|pubmed:21179020
Q12792,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q13011,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q13049,imex:IM-23318|imex:IM-25472|pubmed:25416956|pubmed:32296183
Q13112,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q13144,doi:10.1016/j.cell.2019.09.008|doi:10.1016/j.cell.2021.04.011|doi:10.1016/j.celrep.2020.108050|doi:10.1038/nature22366|imex:IM-15829|imex:IM-17331|imex:IM-24970|imex:IM-24991|imex:IM-25329|imex:IM-25472|imex:IM-25584|imex:IM-25748|imex:IM-25778|imex:IM-26684|imex:IM-26691|imex:IM-27097|imex:IM-27423|imex:IM-28152|imex:IM-28217|imex:IM-29278|imex:IM-29773|imex:IM-29848|imex:IM-30012|imex:IM-30059|imex:IM-30494|imex:IM-30532|pubmed:10481074|pubmed:16730941|pubmed:22810585|pubmed:23416715|pubmed:26673895|pubmed:27086506|pubmed:28169297|pubmed:28514442|pubmed:30833792|pubmed:31046837|pubmed:31470122|pubmed:31570497|pubmed:31585087|pubmed:32296183|pubmed:32814053|pubmed:33961781|pubmed:34524948|pubmed:35063084|pubmed:35709258|pubmed:35839996|pubmed:38884001|pubmed:39251607|pubmed:unassigned1312
Q13148,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q13227,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q13304,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q13363,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q13393,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q13454,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q13459,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q13541,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q13542,imex:IM-13779|pubmed:20711500
Q13561,doi:10.1016/j.cell.2021.04.011|imex:IM-25054|imex:IM-29278|pubmed:27173435|pubmed:33961781|pubmed:unassigned1312
Q13561-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q13564,imex:IM-19684|pubmed:17098746
Q13588,imex:IM-13779|pubmed:20711500
Q13616,doi:10.1016/j.cell.2010.11.017|doi:10.1016/j.cell.2021.04.011|imex:IM-18651|imex:IM-19684|imex:IM-29278|pubmed:17098746|pubmed:21145461|pubmed:33961781
Q13618,doi:10.1016/j.cell.2010.11.017|doi:10.1016/j.cell.2021.04.011|imex:IM-18651|imex:IM-23318|imex:IM-25472|imex:IM-29278|pubmed:21145461|pubmed:25416956|pubmed:32296183|pubmed:33961781
Q13618-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q13620,doi:10.1016/j.cell.2010.11.017|imex:IM-18651|pubmed:21145461
Q13951,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q14004,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q14005-2,imex:IM-25472|pubmed:32296183
Q14139,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q14139-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q14145,imex:IM-13779|pubmed:20711500
Q14203,doi:10.1016/j.cell.2021.04.011|imex:IM-24512|imex:IM-25054|imex:IM-29278|pubmed:26638075|pubmed:27173435|pubmed:33961781|pubmed:unassigned1312
Q14203-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q14204,doi:10.1016/j.celrep.2020.108050|imex:IM-24272|imex:IM-28217|pubmed:26496610|pubmed:32814053
Q14232,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:17353931|pubmed:28514442|pubmed:33961781|pubmed:unassigned1312
Q14244,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q14432,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q14669,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q14C86,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q14CW9,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q15051,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q15077,imex:IM-26691|pubmed:30833792
Q15323,imex:IM-25472|pubmed:32296183
Q15349,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q15365,imex:IM-11827|mint:MINT-5218676|pubmed:16713569
Q15528,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q15654,imex:IM-25472|pubmed:32296183
Q15714,pubmed:17353931
Q15762,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q15776,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q15814,doi:10.1016/j.cell.2021.04.011|doi:10.1016/j.celrep.2020.108050|doi:10.1038/nature22366|imex:IM-25778|imex:IM-28217|imex:IM-29278|pubmed:28514442|pubmed:32814053|pubmed:33961781
Q15843,imex:IM-19684|pubmed:17098746
Q15942,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q16533,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q16543,imex:IM-25472|pubmed:32296183
Q16587,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q16629,imex:IM-30059|pubmed:39251607
Q16643,imex:IM-24272|pubmed:26496610
Q16851,doi:10.1016/j.cell.2021.04.011|doi:10.1016/j.celrep.2020.108050|doi:10.1038/nature22366|imex:IM-11827|imex:IM-11903|imex:IM-13779|imex:IM-15364|imex:IM-16425|imex:IM-16520|imex:IM-20283|imex:IM-23318|imex:IM-25472|imex:IM-25778|imex:IM-28217|imex:IM-29278|imex:IM-29773|imex:IM-29959|imex:IM-29997|imex:IM-30059|mint:MINT-5217968|mint:MINT-5218676|mint:MINT-8109998|pubmed:16097032|pubmed:16189514|pubmed:16713569|pubmed:17353931|pubmed:17474147|pubmed:20711500|pubmed:21988832|pubmed:23414517|pubmed:25416956|pubmed:28514442|pubmed:31015422|pubmed:32296183|pubmed:32814053|pubmed:33961781|pubmed:35063084|pubmed:36655602|pubmed:39251607
Q16881,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q16881-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q17RB8,imex:IM-23318|imex:IM-25472|pubmed:25416956|pubmed:32296183
Q17RL8,imex:IM-25472|pubmed:32296183
Q1MSJ5-1,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q20MH8,imex:IM-25584|pubmed:28169297
Q29RF7,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q2TB10,imex:IM-30059|pubmed:39251607
Q32NC0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q39237,imex:IM-30532|pubmed:38884001
Q3KP66,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q3KQU3,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q3LI70,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q3LXA3,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q3SY46,imex:IM-25472|pubmed:32296183
Q3ZCM7,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q42577,pubmed:12837548
Q42588,pubmed:9076992
Q42599,pubmed:12837548
Q46920,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
Q46925,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
Q47157,pubmed:16606699
Q496A3,imex:IM-25472|pubmed:32296183
Q496J9,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|imex:IM-29773|pubmed:28514442|pubmed:33961781|pubmed:35063084
Q498U4,doi:10.1016/j.cell.2019.09.008|imex:IM-27423|pubmed:31585087
Q49AR9,imex:IM-25472|pubmed:32296183
Q4G0J3,imex:IM-30059|pubmed:39251607
Q4G148,pubmed:17353931
Q4JQW6,imex:IM-30341|pubmed:40739040
Q4LE60,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q4VC05,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q52LG2,imex:IM-25472|pubmed:32296183
Q53HC5,imex:IM-25472|pubmed:32296183
Q53HV7-2,imex:IM-25472|pubmed:32296183
Q562R1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q56A73,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q5BKX5-3,imex:IM-25472|pubmed:32296183
Q5HYI7,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q5JTB6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q5JTW2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q5JXC2,imex:IM-25472|pubmed:32296183
Q5NFJ3,imex:IM-13779|pubmed:20711500
Q5S007,imex:IM-26684|pubmed:31046837
Q5SVS4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q5SY16,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q5T2D3,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q5T3U5-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q5T7P8-2,imex:IM-23318|imex:IM-25472|pubmed:25416956|pubmed:32296183
Q5T9A4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q5TBK1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q5U3Y8,doi:10.1016/j.cell.2019.09.008|imex:IM-27423|pubmed:31585087
Q5VST6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q5VST6-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q5VWN6,imex:IM-25472|pubmed:32296183
Q5VWN6-2,imex:IM-23318|pubmed:25416956
Q5VWX1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q5VYK3,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q5XF35,imex:IM-16043|pubmed:21798944
Q62108,imex:IM-11694|pubmed:19455133
Q63HR2,imex:IM-25472|pubmed:32296183
Q658Y4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q66K64,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q676U5-1,imex:IM-29997|pubmed:31015422
Q68D86,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q6A162,imex:IM-23318|pubmed:25416956
Q6DPW5,imex:IM-25584|pubmed:28169297
Q6FHY5,imex:IM-25472|pubmed:32296183
Q6IBS0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q6IQ23,imex:IM-25739|pubmed:28877994
Q6NSJ2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q6NVV7,imex:IM-25472|pubmed:32296183
Q6NYC8,imex:IM-23318|pubmed:25416956
Q6P0N0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q6P1M0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q6P1Q0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q6P2H8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q6P597,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q6P5F9,imex:IM-24970|pubmed:26673895
Q6PL45,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q6UWL6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q6UXG8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q6UY14-3,imex:IM-25472|pubmed:32296183
Q6VAB6,imex:IM-25748|pubmed:27086506
Q6WNK7,imex:IM-15346|pubmed:21734642
Q6ZMQ8,imex:IM-29494|pubmed:35384245
Q6ZN17,imex:IM-30059|pubmed:39251607
Q6ZNG0,imex:IM-25472|pubmed:32296183
Q6ZU15,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q70EL1-9,imex:IM-25472|pubmed:32296183
Q74YC7,imex:IM-13779|pubmed:20711500
Q77M19,imex:IM-17703|pubmed:21911578
Q77NP3,imex:IM-30341|pubmed:40739040
Q7L0J3,doi:10.1016/j.cell.2021.04.011|imex:IM-17394|imex:IM-17703|imex:IM-20475|imex:IM-26452|imex:IM-26801|imex:IM-29278|imex:IM-29773|imex:IM-30341|pubmed:20195357|pubmed:21911578|pubmed:23275563|pubmed:30177828|pubmed:31413325|pubmed:33961781|pubmed:35063084|pubmed:40739040
Q7L190,imex:IM-25472|pubmed:32296183
Q7L1I2,doi:10.1016/j.cell.2021.04.011|imex:IM-23318|imex:IM-29278|imex:IM-29773|pubmed:25416956|pubmed:33961781|pubmed:35063084
Q7L273,doi:10.1016/j.cell.2010.11.017|doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|doi:10.1038/ncomms4650|doi:10.1038/s41467-019-11959-3|doi:10.1038/s41588-018-0130-z|imex:IM-17166|imex:IM-17331|imex:IM-18651|imex:IM-23318|imex:IM-24135|imex:IM-25472|imex:IM-25778|imex:IM-26274|imex:IM-26434|imex:IM-27438|imex:IM-27553|imex:IM-29278|imex:IM-29701|pubmed:20029029|pubmed:21145461|pubmed:22810585|pubmed:24722188|pubmed:25416956|pubmed:28514442|pubmed:29892012|pubmed:30886144|pubmed:31515488|pubmed:31980649|pubmed:32296183|pubmed:33961781|pubmed:37871017
Q7L590,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q7L5N1,doi:10.1016/j.cell.2010.11.017|doi:10.1016/j.cell.2021.04.011|imex:IM-12079|imex:IM-18651|imex:IM-29278|pubmed:19615732|pubmed:21145461|pubmed:33961781
Q7L775,imex:IM-25472|pubmed:32296183
Q7Z5V6-2,imex:IM-25472|pubmed:32296183
Q7Z7A3,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q7Z7K2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q81KK6,imex:IM-13779|pubmed:20711500
Q81TT4,imex:IM-13779|pubmed:20711500
Q84MB2,imex:IM-27834|pubmed:32612234
Q852U6,imex:IM-16043|pubmed:21798944
Q86T03,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q86TP1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q86TW2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q86UY0,imex:IM-23318|pubmed:25416956
Q86V94,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q86VF2-5,imex:IM-25472|pubmed:32296183
Q86VU5,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q86WA6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q86WX3,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q86X52,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q86XK2,doi:10.1016/j.cell.2010.11.017|doi:10.1016/j.cell.2021.04.011|doi:10.1016/j.molcel.2020.07.001|doi:10.1038/s41467-019-11959-3|doi:10.1038/s41588-018-0130-z|imex:IM-12079|imex:IM-13779|imex:IM-17368|imex:IM-18651|imex:IM-19684|imex:IM-21659|imex:IM-23299|imex:IM-23318|imex:IM-26801|imex:IM-26954|imex:IM-27438|imex:IM-27553|imex:IM-27626|imex:IM-29168|imex:IM-29257|imex:IM-29278|imex:IM-29494|imex:IM-30341|imex:IM-30542|pubmed:17098746|pubmed:17353931|pubmed:19615732|pubmed:20711500|pubmed:21145461|pubmed:22632967|pubmed:24613396|pubmed:25203322|pubmed:25416956|pubmed:27705803|pubmed:29892012|pubmed:31413325|pubmed:31515488|pubmed:31527615|pubmed:32707033|pubmed:33961781|pubmed:34316702|pubmed:35384245|pubmed:35914814|pubmed:40739040
Q86Y82,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q86YR5,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q86YR5-3,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q86YV6,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q8CBY8,imex:IM-24272|pubmed:26496610
Q8CIH5,pubmed:15102471
Q8GXW1,imex:IM-27834|pubmed:32612234
Q8GXZ5,imex:IM-16043|pubmed:21798944
Q8HWS3,imex:IM-25472|pubmed:32296183
Q8IVS8,imex:IM-25472|pubmed:32296183
Q8IWA5,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q8IWZ5,imex:IM-23318|imex:IM-25472|pubmed:25416956|pubmed:32296183
Q8IY95,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q8IYB8,imex:IM-30059|pubmed:39251607
Q8IYP9,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
