PartnerUniProtID,Publications
Q15628,mint:MINT-5216883|pubmed:14743216
Q15796,imex:IM-19222|pubmed:18729074
Q16654,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q16659,imex:IM-22750|pubmed:26972000
Q24276,mint:MINT-7952455|pubmed:15575970
Q24568,imex:IM-16527|pubmed:25294943
Q41754,imex:IM-29553|pubmed:36581701
Q4JQV2,imex:IM-30341|pubmed:40739040
Q4JQW3,imex:IM-30341|pubmed:40739040
Q55782,pubmed:18000013
Q59291,pubmed:17615063
Q5GFL6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q5S007,imex:IM-26684|pubmed:31046837
Q5TC12,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q61584,doi:10.1038/nn.4594|imex:IM-26285|pubmed:28671696
Q6P5Z2,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q6PMN0,pubmed:17615063
Q6R327,pubmed:17461779
Q71U36,imex:IM-25115|imex:IM-26301|pubmed:27291054|pubmed:29568061
Q726J4,doi:10.1074/mcp.m115.057117|pubmed:27099342
Q727F3,doi:10.1074/mcp.m115.057117|imex:IM-22740|pubmed:26873250|pubmed:27099342
Q72CA0,doi:10.1074/mcp.m115.057117|imex:IM-22740|pubmed:26873250|pubmed:27099342
Q72FQ1,doi:10.1074/mcp.m115.057117|pubmed:27099342
Q77M19,imex:IM-17703|pubmed:21911578
Q7KYR7,imex:IM-13779|pubmed:20711500
Q7L592-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q7TPH6,doi:10.1038/nn.4594|imex:IM-26285|pubmed:28671696
Q7Z434-4,imex:IM-30146|pubmed:37316325
Q7Z460,imex:IM-13779|pubmed:20711500
Q80YT7,doi:10.1038/nn.4594|imex:IM-26285|pubmed:28671696
Q86SE9,imex:IM-13779|pubmed:20711500
Q86UX6,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q8BP00,imex:IM-16529|pubmed:21565611
Q8CG73,imex:IM-16529|pubmed:21565611
Q8IWL3,imex:IM-25655|pubmed:28380382
Q8IZL9,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q8IZP0,imex:IM-26434|pubmed:31980649
Q8N137,imex:IM-29848|pubmed:35709258
Q8N157,imex:IM-24512|pubmed:26638075
Q8NB90,imex:IM-30175|pubmed:38554706
Q8NI60,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q8TB24,imex:IM-28480|pubmed:32552912
Q8TC44,imex:IM-24512|pubmed:26638075
Q8TDD2,imex:IM-28767|pubmed:35140242
Q91YN9,imex:IM-24272|pubmed:26496610
Q923J1,imex:IM-22990|pubmed:24855944
Q92731,imex:IM-23333|pubmed:25604459
Q92918,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q92934,imex:IM-26434|pubmed:31980649
Q92985,imex:IM-26691|pubmed:30833792
Q961G6,imex:IM-16524|mint:MINT-5216804|pubmed:14605208
Q961V9,mint:MINT-7952455|pubmed:15575970
Q969Q1,doi:10.1242/jcs.233395|imex:IM-25805|pubmed:31391242
Q96DB2,imex:IM-18733|pubmed:23752268
Q96FW1,imex:IM-23897|pubmed:26752685
Q96I59,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q96JB6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96RQ3,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96S53,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q99189,pubmed:16429126
Q99558,imex:IM-26434|imex:IM-26691|mint:MINT-5216883|pubmed:14743216|pubmed:30833792|pubmed:31980649
Q99615,imex:IM-24272|pubmed:26496610
Q99759,mint:MINT-5216883|pubmed:14743216
Q9BQE3,imex:IM-24272|pubmed:26496610
Q9BVQ7,imex:IM-30175|pubmed:38554706
Q9BXA6,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q9BY84,imex:IM-25671|pubmed:28330616
Q9BYB0,imex:IM-13779|pubmed:20711500
Q9BYT3,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q9BYV6,doi:10.1242/jcs.233395|imex:IM-25805|pubmed:31391242
Q9BZR8,imex:IM-26691|pubmed:30833792
Q9D1H7,imex:IM-24272|pubmed:26496610
Q9EP53,doi:10.1038/nn.4594|imex:IM-26285|pubmed:28671696
Q9GZQ8,imex:IM-15184|pubmed:20562859
Q9H0R8,imex:IM-15184|pubmed:20562859
Q9H3D4-1,imex:IM-20439|pubmed:20085233
